Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,487,8,P:System.Windows.UIElement.IsEnabled,,,,,RunButton.IsEnabled            = !running;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,486,41,T:System.Windows.Threading.Dispatcher,,,,,Dispatcher.InvokeAsync(() => SetRunning(running));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,486,41,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,Dispatcher.InvokeAsync(() => SetRunning(running));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,486,41,T:System.Windows.Threading.DispatcherOperation,,,,,Dispatcher.InvokeAsync(() => SetRunning(running));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,486,41,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,Dispatcher.InvokeAsync(() => SetRunning(running));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,486,8,T:System.Windows.Threading.Dispatcher,,,,,if (!Dispatcher.CheckAccess()) { Dispatcher.InvokeAsync(() => SetRunning(running)); return; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,486,8,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,if (!Dispatcher.CheckAccess()) { Dispatcher.InvokeAsync(() => SetRunning(running)); return; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,486,8,M:System.Windows.Threading.Dispatcher.CheckAccess,,,,,if (!Dispatcher.CheckAccess()) { Dispatcher.InvokeAsync(() => SetRunning(running)); return; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,481,8,T:System.Windows.Controls.TextBlock,,,,,StatusText.Text = text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,481,8,P:System.Windows.Controls.TextBlock.Text,,,,,StatusText.Text = text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,480,41,T:System.Windows.Threading.Dispatcher,,,,,Dispatcher.InvokeAsync(() => SetStatus(text));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,480,41,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,Dispatcher.InvokeAsync(() => SetStatus(text));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,480,41,T:System.Windows.Threading.DispatcherOperation,,,,,Dispatcher.InvokeAsync(() => SetStatus(text));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,480,41,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,Dispatcher.InvokeAsync(() => SetStatus(text));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,480,8,T:System.Windows.Threading.Dispatcher,,,,,if (!Dispatcher.CheckAccess()) { Dispatcher.InvokeAsync(() => SetStatus(text)); return; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,480,8,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,if (!Dispatcher.CheckAccess()) { Dispatcher.InvokeAsync(() => SetStatus(text)); return; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,480,8,M:System.Windows.Threading.Dispatcher.CheckAccess,,,,,if (!Dispatcher.CheckAccess()) { Dispatcher.InvokeAsync(() => SetStatus(text)); return; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,475,8,T:System.Windows.Controls.RichTextBox,,,,,OutputTextBox.ScrollToEnd();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,475,8,M:System.Windows.Controls.Primitives.TextBoxBase.ScrollToEnd,,,,,OutputTextBox.ScrollToEnd();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,474,8,T:System.Windows.Controls.RichTextBox,,,,,OutputTextBox.Document.Blocks.Add(para);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,474,8,T:System.Windows.Documents.FlowDocument,,,,,OutputTextBox.Document.Blocks.Add(para);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,474,8,P:System.Windows.Controls.RichTextBox.Document,,,,,OutputTextBox.Document.Blocks.Add(para);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,474,8,T:System.Windows.Documents.BlockCollection,,,,,OutputTextBox.Document.Blocks.Add(para);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,474,8,P:System.Windows.Documents.FlowDocument.Blocks,,,,,OutputTextBox.Document.Blocks.Add(para);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,468,8,P:System.Windows.Documents.Block.LineHeight,,,,,"var para = new Paragraph(new Run(line) { Foreground = brush })          {              Margin     = new Thickness(0),              LineHeight = 16          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,468,8,T:System.Windows.Thickness,,,,,"var para = new Paragraph(new Run(line) { Foreground = brush })          {              Margin     = new Thickness(0),              LineHeight = 16          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,468,8,M:System.Windows.Thickness.#ctor(System.Double),,,,,"var para = new Paragraph(new Run(line) { Foreground = brush })          {              Margin     = new Thickness(0),              LineHeight = 16          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,468,8,T:System.Windows.Thickness,,,,,"var para = new Paragraph(new Run(line) { Foreground = brush })          {              Margin     = new Thickness(0),              LineHeight = 16          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,468,8,P:System.Windows.Documents.Block.Margin,,,,,"var para = new Paragraph(new Run(line) { Foreground = brush })          {              Margin     = new Thickness(0),              LineHeight = 16          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,468,8,T:System.Windows.Media.Brush,,,,,"var para = new Paragraph(new Run(line) { Foreground = brush })          {              Margin     = new Thickness(0),              LineHeight = 16          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,468,8,P:System.Windows.Documents.TextElement.Foreground,,,,,"var para = new Paragraph(new Run(line) { Foreground = brush })          {              Margin     = new Thickness(0),              LineHeight = 16          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,468,8,T:System.Windows.Documents.Run,,,,,"var para = new Paragraph(new Run(line) { Foreground = brush })          {              Margin     = new Thickness(0),              LineHeight = 16          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,468,8,M:System.Windows.Documents.Run.#ctor(System.String),,,,,"var para = new Paragraph(new Run(line) { Foreground = brush })          {              Margin     = new Thickness(0),              LineHeight = 16          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,468,8,T:System.Windows.Documents.Paragraph,,,,,"var para = new Paragraph(new Run(line) { Foreground = brush })          {              Margin     = new Thickness(0),              LineHeight = 16          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,468,8,M:System.Windows.Documents.Paragraph.#ctor(System.Windows.Documents.Inline),,,,,"var para = new Paragraph(new Run(line) { Foreground = brush })          {              Margin     = new Thickness(0),              LineHeight = 16          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,466,105,T:System.Windows.Media.SolidColorBrush,,,,,brush = _colDefault;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,465,104,T:System.Windows.Media.SolidColorBrush,,,,,brush = _colMeta;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,462,104,T:System.Windows.Media.SolidColorBrush,,,,,brush = _colSuccess;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,459,104,T:System.Windows.Media.SolidColorBrush,,,,,brush = _colWarn;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,458,104,T:System.Windows.Media.SolidColorBrush,,,,,brush = _colError;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,454,41,T:System.Windows.Threading.Dispatcher,,,,,Dispatcher.InvokeAsync(() => AppendOutput(line));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,454,41,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,Dispatcher.InvokeAsync(() => AppendOutput(line));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,454,41,T:System.Windows.Threading.DispatcherOperation,,,,,Dispatcher.InvokeAsync(() => AppendOutput(line));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,454,41,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,Dispatcher.InvokeAsync(() => AppendOutput(line));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,454,8,T:System.Windows.Threading.Dispatcher,,,,,if (!Dispatcher.CheckAccess()) { Dispatcher.InvokeAsync(() => AppendOutput(line)); return; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,454,8,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,if (!Dispatcher.CheckAccess()) { Dispatcher.InvokeAsync(() => AppendOutput(line)); return; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,454,8,M:System.Windows.Threading.Dispatcher.CheckAccess,,,,,if (!Dispatcher.CheckAccess()) { Dispatcher.InvokeAsync(() => AppendOutput(line)); return; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,450,44,T:System.Windows.Media.SolidColorBrush,,,,,"_colMeta     = new(Color.FromRgb(0x9C, 0xDC, 0xFE))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,449,44,T:System.Windows.Media.SolidColorBrush,,,,,"_colSuccess  = new(Color.FromRgb(0x98, 0xD9, 0x82))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,448,44,T:System.Windows.Media.SolidColorBrush,,,,,"_colWarn     = new(Color.FromRgb(0xFF, 0xD7, 0x00))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,447,44,T:System.Windows.Media.SolidColorBrush,,,,,"_colError    = new(Color.FromRgb(0xFF, 0x6B, 0x6B))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,446,44,T:System.Windows.Media.SolidColorBrush,,,,,"_colDefault  = new(Color.FromRgb(0xD4, 0xD4, 0xD4))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,441,8,T:System.Windows.Controls.TextBox,,,,,"TimeslotDurationMinutes.Text = ""30"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,441,8,P:System.Windows.Controls.TextBox.Text,,,,,"TimeslotDurationMinutes.Text = ""30"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,438,29,T:System.Windows.Controls.TextBox,,,,,"TimeslotDurationMinutes.Text = ""28800"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,438,29,P:System.Windows.Controls.TextBox.Text,,,,,"TimeslotDurationMinutes.Text = ""28800"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,437,27,T:System.Windows.Controls.TextBox,,,,,"TimeslotDurationMinutes.Text = ""30"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,437,27,P:System.Windows.Controls.TextBox.Text,,,,,"TimeslotDurationMinutes.Text = ""30"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,435,8,T:System.Windows.Controls.TextBox,,,,,"if (int.TryParse(TimeslotDurationMinutes.Text, out int n))          {              if (n < 30)  { TimeslotDurationMinutes.Text = ""30"";    return ""30""; }              if (n > 28800) { TimeslotDurationMinutes.Text = ""28800""; return ""28800""; }              return n.ToString();          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,435,8,P:System.Windows.Controls.TextBox.Text,,,,,"if (int.TryParse(TimeslotDurationMinutes.Text, out int n))          {              if (n < 30)  { TimeslotDurationMinutes.Text = ""30"";    return ""30""; }              if (n > 28800) { TimeslotDurationMinutes.Text = ""28800""; return ""28800""; }              return n.ToString();          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,428,8,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(string.Join(""\n"", errors), ""PluginsUI — Validation"",              MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,428,8,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(string.Join(""\n"", errors), ""PluginsUI — Validation"",              MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,428,8,F:System.Windows.MessageBoxImage.Warning,,,,,"MessageBox.Show(string.Join(""\n"", errors), ""PluginsUI — Validation"",              MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,428,8,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(string.Join(""\n"", errors), ""PluginsUI — Validation"",              MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,428,8,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(string.Join(""\n"", errors), ""PluginsUI — Validation"",              MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,428,8,F:System.Windows.MessageBoxButton.OK,,,,,"MessageBox.Show(string.Join(""\n"", errors), ""PluginsUI — Validation"",              MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,428,8,T:System.Windows.MessageBox,,,,,"MessageBox.Show(string.Join(""\n"", errors), ""PluginsUI — Validation"",              MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,428,8,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(string.Join(""\n"", errors), ""PluginsUI — Validation"",              MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,428,8,"M:System.Windows.MessageBox.Show(System.String,System.String,System.Windows.MessageBoxButton,System.Windows.MessageBoxImage)",,,,,"MessageBox.Show(string.Join(""\n"", errors), ""PluginsUI — Validation"",              MessageBoxButton.OK, MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,424,8,T:System.Windows.Controls.TextBox,,,,,"if (string.IsNullOrWhiteSpace(TestID.Text))       errors.Add(""Test ID is required."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,424,8,P:System.Windows.Controls.TextBox.Text,,,,,"if (string.IsNullOrWhiteSpace(TestID.Text))       errors.Add(""Test ID is required."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,423,8,T:System.Windows.Controls.TextBox,,,,,"if (string.IsNullOrWhiteSpace(Project.Text))      errors.Add(""Project is required."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,423,8,P:System.Windows.Controls.TextBox.Text,,,,,"if (string.IsNullOrWhiteSpace(Project.Text))      errors.Add(""Project is required."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,422,8,T:System.Windows.Controls.TextBox,,,,,"if (string.IsNullOrWhiteSpace(Domain.Text))       errors.Add(""Domain is required."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,422,8,P:System.Windows.Controls.TextBox.Text,,,,,"if (string.IsNullOrWhiteSpace(Domain.Text))       errors.Add(""Domain is required."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,421,8,T:System.Windows.Controls.TextBox,,,,,"if (string.IsNullOrWhiteSpace(PCUserName.Text))   errors.Add(""User Name is required."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,421,8,P:System.Windows.Controls.TextBox.Text,,,,,"if (string.IsNullOrWhiteSpace(PCUserName.Text))   errors.Add(""User Name is required."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,420,8,T:System.Windows.Controls.TextBox,,,,,"if (string.IsNullOrWhiteSpace(PCServerURL.Text))  errors.Add(""Server URL is required."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,420,8,P:System.Windows.Controls.TextBox.Text,,,,,"if (string.IsNullOrWhiteSpace(PCServerURL.Text))  errors.Add(""Server URL is required."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,414,8,T:System.Windows.Controls.TextBox,,,,,DescriptionText.Text    = cfg.Description;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,414,8,P:System.Windows.Controls.TextBox.Text,,,,,DescriptionText.Text    = cfg.Description;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,413,8,T:System.Windows.Controls.TextBox,,,,,NodeDistPath.Text       = cfg.NodeDistPath;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,413,8,P:System.Windows.Controls.TextBox.Text,,,,,NodeDistPath.Text       = cfg.NodeDistPath;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,412,8,T:System.Windows.Controls.TextBox,,,,,ArtifactsDirectory.Text = cfg.ArtifactsDirectory;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,412,8,P:System.Windows.Controls.TextBox.Text,,,,,ArtifactsDirectory.Text = cfg.ArtifactsDirectory;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,410,8,T:System.Windows.Controls.TextBox,,,,,TimeslotRepeatAttempts.Text     = cfg.TimeslotRepeatAttempts;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,410,8,P:System.Windows.Controls.TextBox.Text,,,,,TimeslotRepeatAttempts.Text     = cfg.TimeslotRepeatAttempts;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,409,8,T:System.Windows.Controls.TextBox,,,,,TimeslotRepeatDelay.Text        = cfg.TimeslotRepeatDelay;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,409,8,P:System.Windows.Controls.TextBox.Text,,,,,TimeslotRepeatDelay.Text        = cfg.TimeslotRepeatDelay;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,408,8,T:System.Windows.Controls.RadioButton,,,,,"RepeatWithParameters.IsChecked  = cfg.TimeslotRepeat == ""RepeatWithParameters"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,408,8,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,"RepeatWithParameters.IsChecked  = cfg.TimeslotRepeat == ""RepeatWithParameters"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,407,8,T:System.Windows.Controls.RadioButton,,,,,"DoNotRepeat.IsChecked           = cfg.TimeslotRepeat != ""RepeatWithParameters"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,407,8,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,"DoNotRepeat.IsChecked           = cfg.TimeslotRepeat != ""RepeatWithParameters"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,405,8,T:System.Windows.Controls.CheckBox,,,,,UseSLAStatus.IsChecked       = cfg.UseSLAInStatus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,405,8,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,UseSLAStatus.IsChecked       = cfg.UseSLAInStatus;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,404,8,T:System.Windows.Controls.CheckBox,,,,,UseVUDs.IsChecked            = cfg.UseVUDs;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,404,8,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,UseVUDs.IsChecked            = cfg.UseVUDs;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,403,8,T:System.Windows.Controls.TextBox,,,,,TimeslotDurationMinutes.Text = cfg.TimeslotDurationMinutes;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PluginsUI\PluginsUI.csproj,File,PluginsUI\MainWindow.xaml.cs,403,8,P:System.Windows.Controls.TextBox.Text,,,,,TimeslotDurationMinutes.Text = cfg.TimeslotDurationMinutes;
